m1,m2,len,depth_oracles,depth_addition
52,64,11,236,951
52,65,12,671,394
52,66,13,542,803
52,67,14,972,692
52,68,15,432,1134
52,69,16,865,139
52,70,17,739,546
52,71,18,1174,402
52,72,19,320,875
52,73,20,674,301
52,74,21,637,723
52,75,22,1055,628
52,76,23,529,1035
52,77,24,924,235
52,78,25,827,643
52,79,26,1278,540
52,80,27,273,957
52,81,28,688,426
52,82,29,587,872
52,83,30,998,731
52,84,31,462,1175
52,85,32,872,108
52,86,33,766,537
52,87,34,1156,393
52,88,35,367,841
52,89,36,791,274
52,90,37,688,713
52,91,38,1105,566
52,92,39,562,1014
52,93,40,1001,193
52,94,41,875,614
52,95,42,1308,519
52,96,43,242,913
52,97,44,669,390
52,98,45,547,836
52,99,46,1000,696
52,100,47,417,1112
52,101,48,835,143
52,102,49,718,539
52,103,50,1155,426
52,104,51,327,805
52,105,52,745,336
52,106,53,646,747
52,107,54,1094,668
52,108,55,538,1112
52,109,56,926,229
52,110,57,836,666
52,111,58,1275,551
52,112,59,277,1003
52,113,60,637,438
52,114,61,546,873
52,115,62,944,771
52,116,63,473,1186
52,117,64,921,102
52,118,65,785,537
52,119,66,1232,408
52,120,67,362,838
52,121,68,753,298
52,122,69,697,731
52,123,70,1066,605
52,124,71,571,1040
52,125,72,961,186
52,126,73,886,540
52,127,74,1275,503
53,55,1,1657,523
53,56,2,774,399
53,57,3,1211,821
53,58,4,1096,274
53,59,5,1548,708
53,60,6,983,607
53,61,7,1418,1015
53,62,8,1316,186
53,63,9,1731,637
53,64,10,647,509
53,65,11,1082,951
53,66,12,953,394
53,67,13,1383,803
53,68,14,843,692
53,69,15,1276,1134
53,70,16,1150,139
53,71,17,1585,546
53,72,18,731,402
53,73,19,1085,875
53,74,20,1048,301
53,75,21,1466,723
53,76,22,940,628
53,77,23,1335,1035
53,78,24,1238,235
53,79,25,1689,643
53,80,26,684,540
53,81,27,1099,957
53,82,28,998,426
53,83,29,1409,872
53,84,30,873,731
53,85,31,1283,1175
53,86,32,1177,108
53,87,33,1567,537
53,88,34,778,393
53,89,35,1202,841
53,90,36,1099,274
53,91,37,1516,713
53,92,38,973,566
53,93,39,1412,1014
53,94,40,1286,193
53,95,41,1719,614
53,96,42,653,519
53,97,43,1080,913
53,98,44,958,390
53,99,45,1411,836
53,100,46,828,696
53,101,47,1246,1112
53,102,48,1129,143
53,103,49,1566,539
53,104,50,738,426
53,105,51,1156,805
53,106,52,1057,336
53,107,53,1505,747
53,108,54,949,668
53,109,55,1337,1112
53,110,56,1247,229
53,111,57,1686,666
53,112,58,688,551
53,113,59,1048,1003
53,114,60,957,438
53,115,61,1355,873
53,116,62,884,771
53,117,63,1332,1186
53,118,64,1196,102
53,119,65,1643,537
53,120,66,773,408
53,121,67,1164,838
53,122,68,1108,298
53,123,69,1477,731
53,124,70,982,605
53,125,71,1372,1040
53,126,72,1297,186
53,127,73,1686,540
54,56,1,695,523
54,57,2,1132,399
54,58,3,1017,821
54,59,4,1469,274
54,60,5,904,708
54,61,6,1339,607
54,62,7,1237,1015
54,63,8,1652,186
54,64,9,568,637
54,65,10,1003,509
54,66,11,874,951
54,67,12,1304,394
54,68,13,764,803
54,69,14,1197,692
54,70,15,1071,1134
54,71,16,1506,139
54,72,17,652,546
54,73,18,1006,402
54,74,19,969,875
54,75,20,1387,301
54,76,21,861,723
54,77,22,1256,628
54,78,23,1159,1035
54,79,24,1610,235
54,80,25,605,643
54,81,26,1020,540
54,82,27,919,957
54,83,28,1330,426
54,84,29,794,872
54,85,30,1204,731
54,86,31,1098,1175
54,87,32,1488,108
54,88,33,699,537
54,89,34,1123,393
54,90,35,1020,841
54,91,36,1437,274
54,92,37,894,713
54,93,38,1333,566
54,94,39,1207,1014
54,95,40,1640,193
54,96,41,574,614
54,97,42,1001,519
54,98,43,879,913
54,99,44,1332,390
54,100,45,749,836
54,101,46,1167,696
54,102,47,1050,1112
54,103,48,1487,143
54,104,49,659,539
54,105,50,1077,426
54,106,51,978,805
54,107,52,1426,336
54,108,53,870,747
54,109,54,1258,668
54,110,55,1168,1112
54,111,56,1607,229
54,112,57,609,666
54,113,58,969,551
54,114,59,878,1003
54,115,60,1276,438
54,116,61,805,873
54,117,62,1253,771
54,118,63,1117,1186
54,119,64,1564,102
54,120,65,694,537
54,121,66,1085,408
54,122,67,1029,838
54,123,68,1398,298
54,124,69,903,731
54,125,70,1293,605
54,126,71,1218,1040
54,127,72,1607,186
55,57,1,1576,523
55,58,2,1461,399
55,59,3,1913,821
55,60,4,1348,274
55,61,5,1783,708
55,62,6,1681,607
55,63,7,2096,1015
55,64,8,1012,186
55,65,9,1447,637
55,66,10,1318,509
55,67,11,1748,951
55,68,12,1208,394
55,69,13,1641,803
55,70,14,1515,692
55,71,15,1950,1134
55,72,16,1096,139
55,73,17,1450,546
55,74,18,1413,402
55,75,19,1831,875
55,76,20,1305,301
55,77,21,1700,723
55,78,22,1603,628
55,79,23,2054,1035
55,80,24,1049,235
55,81,25,1464,643
55,82,26,1363,540
55,83,27,1774,957
55,84,28,1238,426
55,85,29,1648,872
55,86,30,1542,731
55,87,31,1932,1175
55,88,32,1143,108
55,89,33,1567,537
55,90,34,1464,393
55,91,35,1881,841
55,92,36,1338,274
55,93,37,1777,713
55,94,38,1651,566
55,95,39,2084,1014
55,96,40,1018,193
55,97,41,1445,614
55,98,42,1323,519
55,99,43,1776,913
55,100,44,1193,390
55,101,45,1611,836
55,102,46,1494,696
55,103,47,1931,1112
55,104,48,1103,143
55,105,49,1521,539
55,106,50,1422,426
55,107,51,1870,805
55,108,52,1314,336
55,109,53,1702,747
55,110,54,1612,668
55,111,55,2051,1112
55,112,56,1053,229
55,113,57,1413,666
55,114,58,1322,551
55,115,59,1720,1003
55,116,60,1249,438
55,117,61,1697,873
55,118,62,1561,771
55,119,63,2008,1186
55,120,64,1138,102
55,121,65,1529,537
55,122,66,1473,408
55,123,67,1842,838
55,124,68,1347,298
55,125,69,1737,731
55,126,70,1662,605
55,127,71,2051,1040
56,58,1,578,523
56,59,2,1030,399
56,60,3,465,821
56,61,4,900,274
56,62,5,798,708
56,63,6,1213,607
56,64,7,129,1015
56,65,8,564,186
56,66,9,435,637
56,67,10,865,509
56,68,11,325,951
56,69,12,758,394
56,70,13,632,803
56,71,14,1067,692
56,72,15,213,1134
56,73,16,567,139
56,74,17,530,546
56,75,18,948,402
56,76,19,422,875
56,77,20,817,301
56,78,21,720,723
56,79,22,1171,628
56,80,23,166,1035
56,81,24,581,235
56,82,25,480,643
56,83,26,891,540
56,84,27,355,957
56,85,28,765,426
56,86,29,659,872
56,87,30,1049,731
56,88,31,260,1175
56,89,32,684,108
56,90,33,581,537
56,91,34,998,393
56,92,35,455,841
56,93,36,894,274
56,94,37,768,713
56,95,38,1201,566
56,96,39,135,1014
56,97,40,562,193
56,98,41,440,614
56,99,42,893,519
56,100,43,310,913
56,101,44,728,390
56,102,45,611,836
56,103,46,1048,696
56,104,47,220,1112
56,105,48,638,143
56,106,49,539,539
56,107,50,987,426
56,108,51,431,805
56,109,52,819,336
56,110,53,729,747
56,111,54,1168,668
56,112,55,170,1112
56,113,56,530,229
56,114,57,439,666
56,115,58,837,551
56,116,59,366,1003
56,117,60,814,438
56,118,61,678,873
56,119,62,1125,771
56,120,63,255,1186
56,121,64,646,102
56,122,65,590,537
56,123,66,959,408
56,124,67,464,838
56,125,68,854,298
56,126,69,779,731
56,127,70,1168,605
57,59,1,1467,523
57,60,2,902,399
57,61,3,1337,821
57,62,4,1235,274
57,63,5,1650,708
57,64,6,566,607
57,65,7,1001,1015
57,66,8,872,186
57,67,9,1302,637
57,68,10,762,509
57,69,11,1195,951
57,70,12,1069,394
57,71,13,1504,803
57,72,14,650,692
57,73,15,1004,1134
57,74,16,967,139
57,75,17,1385,546
57,76,18,859,402
57,77,19,1254,875
57,78,20,1157,301
57,79,21,1608,723
57,80,22,603,628
57,81,23,1018,1035
57,82,24,917,235
57,83,25,1328,643
57,84,26,792,540
57,85,27,1202,957
57,86,28,1096,426
57,87,29,1486,872
57,88,30,697,731
57,89,31,1121,1175
57,90,32,1018,108
57,91,33,1435,537
57,92,34,892,393
57,93,35,1331,841
57,94,36,1205,274
57,95,37,1638,713
57,96,38,572,566
57,97,39,999,1014
57,98,40,877,193
57,99,41,1330,614
57,100,42,747,519
57,101,43,1165,913
57,102,44,1048,390
57,103,45,1485,836
57,104,46,657,696
57,105,47,1075,1112
57,106,48,976,143
57,107,49,1424,539
57,108,50,868,426
57,109,51,1256,805
57,110,52,1166,336
57,111,53,1605,747
57,112,54,607,668
57,113,55,967,1112
57,114,56,876,229
57,115,57,1274,666
57,116,58,803,551
57,117,59,1251,1003
57,118,60,1115,438
57,119,61,1562,873
57,120,62,692,771
57,121,63,1083,1186
57,122,64,1027,102
57,123,65,1396,537
57,124,66,901,408
57,125,67,1291,838
57,126,68,1216,298
57,127,69,1605,731
58,60,1,787,523
58,61,2,1222,399
58,62,3,1120,821
58,63,4,1535,274
58,64,5,451,708
58,65,6,886,607
58,66,7,757,1015
58,67,8,1187,186
58,68,9,647,637
58,69,10,1080,509
58,70,11,954,951
58,71,12,1389,394
58,72,13,535,803
58,73,14,889,692
58,74,15,852,1134
58,75,16,1270,139
58,76,17,744,546
58,77,18,1139,402
58,78,19,1042,875
58,79,20,1493,301
58,80,21,488,723
58,81,22,903,628
58,82,23,802,1035
58,83,24,1213,235
58,84,25,677,643
58,85,26,1087,540
58,86,27,981,957
58,87,28,1371,426
58,88,29,582,872
58,89,30,1006,731
58,90,31,903,1175
58,91,32,1320,108
58,92,33,777,537
58,93,34,1216,393
58,94,35,1090,841
58,95,36,1523,274
58,96,37,457,713
58,97,38,884,566
58,98,39,762,1014
58,99,40,1215,193
58,100,41,632,614
58,101,42,1050,519
58,102,43,933,913
58,103,44,1370,390
58,104,45,542,836
58,105,46,960,696
58,106,47,861,1112
58,107,48,1309,143
58,108,49,753,539
58,109,50,1141,426
58,110,51,1051,805
58,111,52,1490,336
58,112,53,492,747
58,113,54,852,668
58,114,55,761,1112
58,115,56,1159,229
58,116,57,688,666
58,117,58,1136,551
58,118,59,1000,1003
58,119,60,1447,438
58,120,61,577,873
58,121,62,968,771
58,122,63,912,1186
58,123,64,1281,102
58,124,65,786,537
58,125,66,1176,408
58,126,67,1101,838
58,127,68,1490,298
59,61,1,1674,523
59,62,2,1572,399
59,63,3,1987,821
59,64,4,903,274
59,65,5,1338,708
59,66,6,1209,607
59,67,7,1639,1015
59,68,8,1099,186
59,69,9,1532,637
59,70,10,1406,509
59,71,11,1841,951
59,72,12,987,394
59,73,13,1341,803
59,74,14,1304,692
59,75,15,1722,1134
59,76,16,1196,139
59,77,17,1591,546
59,78,18,1494,402
59,79,19,1945,875
59,80,20,940,301
59,81,21,1355,723
59,82,22,1254,628
59,83,23,1665,1035
59,84,24,1129,235
59,85,25,1539,643
59,86,26,1433,540
59,87,27,1823,957
59,88,28,1034,426
59,89,29,1458,872
59,90,30,1355,731
59,91,31,1772,1175
59,92,32,1229,108
59,93,33,1668,537
59,94,34,1542,393
59,95,35,1975,841
59,96,36,909,274
59,97,37,1336,713
59,98,38,1214,566
59,99,39,1667,1014
59,100,40,1084,193
59,101,41,1502,614
59,102,42,1385,519
59,103,43,1822,913
59,104,44,994,390
59,105,45,1412,836
59,106,46,1313,696
59,107,47,1761,1112
59,108,48,1205,143
59,109,49,1593,539
59,110,50,1503,426
59,111,51,1942,805
59,112,52,944,336
59,113,53,1304,747
59,114,54,1213,668
59,115,55,1611,1112
59,116,56,1140,229
59,117,57,1588,666
59,118,58,1452,551
59,119,59,1899,1003
59,120,60,1029,438
59,121,61,1420,873
59,122,62,1364,771
59,123,63,1733,1186
59,124,64,1238,102
59,125,65,1628,537
59,126,66,1553,408
59,127,67,1942,838
60,62,1,1007,523
60,63,2,1422,399
60,64,3,338,821
60,65,4,773,274
60,66,5,644,708
60,67,6,1074,607
60,68,7,534,1015
60,69,8,967,186
60,70,9,841,637
60,71,10,1276,509
60,72,11,422,951
60,73,12,776,394
60,74,13,739,803
60,75,14,1157,692
60,76,15,631,1134
60,77,16,1026,139
60,78,17,929,546
60,79,18,1380,402
60,80,19,375,875
60,81,20,790,301
60,82,21,689,723
60,83,22,1100,628
60,84,23,564,1035
60,85,24,974,235
60,86,25,868,643
60,87,26,1258,540
60,88,27,469,957
60,89,28,893,426
60,90,29,790,872
60,91,30,1207,731
60,92,31,664,1175
60,93,32,1103,108
60,94,33,977,537
60,95,34,1410,393
60,96,35,344,841
60,97,36,771,274
60,98,37,649,713
60,99,38,1102,566
60,100,39,519,1014
60,101,40,937,193
60,102,41,820,614
60,103,42,1257,519
60,104,43,429,913
60,105,44,847,390
60,106,45,748,836
60,107,46,1196,696
60,108,47,640,1112
60,109,48,1028,143
60,110,49,938,539
60,111,50,1377,426
60,112,51,379,805
60,113,52,739,336
60,114,53,648,747
60,115,54,1046,668
60,116,55,575,1112
60,117,56,1023,229
60,118,57,887,666
60,119,58,1334,551
60,120,59,464,1003
60,121,60,855,438
60,122,61,799,873
60,123,62,1168,771
60,124,63,673,1186
60,125,64,1063,102
60,126,65,988,537
60,127,66,1377,408
61,63,1,1857,523
61,64,2,773,399
61,65,3,1208,821
61,66,4,1079,274
61,67,5,1509,708
61,68,6,969,607
61,69,7,1402,1015
61,70,8,1276,186
61,71,9,1711,637
61,72,10,857,509
61,73,11,1211,951
61,74,12,1174,394
61,75,13,1592,803
61,76,14,1066,692
61,77,15,1461,1134
61,78,16,1364,139
61,79,17,1815,546
61,80,18,810,402
61,81,19,1225,875
61,82,20,1124,301
61,83,21,1535,723
61,84,22,999,628
61,85,23,1409,1035
61,86,24,1303,235
61,87,25,1693,643
61,88,26,904,540
61,89,27,1328,957
61,90,28,1225,426
61,91,29,1642,872
61,92,30,1099,731
61,93,31,1538,1175
61,94,32,1412,108
61,95,33,1845,537
61,96,34,779,393
61,97,35,1206,841
61,98,36,1084,274
61,99,37,1537,713
61,100,38,954,566
61,101,39,1372,1014
61,102,40,1255,193
61,103,41,1692,614
61,104,42,864,519
61,105,43,1282,913
61,106,44,1183,390
61,107,45,1631,836
61,108,46,1075,696
61,109,47,1463,1112
61,110,48,1373,143
61,111,49,1812,539
61,112,50,814,426
61,113,51,1174,805
61,114,52,1083,336
61,115,53,1481,747
61,116,54,1010,668
61,117,55,1458,1112
61,118,56,1322,229
61,119,57,1769,666
61,120,58,899,551
61,121,59,1290,1003
61,122,60,1234,438
61,123,61,1603,873
61,124,62,1108,771
61,125,63,1498,1186
61,126,64,1423,102
61,127,65,1812,537
62,64,1,671,523
62,65,2,1106,399
62,66,3,977,821
62,67,4,1407,274
62,68,5,867,708
62,69,6,1300,607
62,70,7,1174,1015
62,71,8,1609,186
62,72,9,755,637
62,73,10,1109,509
62,74,11,1072,951
62,75,12,1490,394
62,76,13,964,803
62,77,14,1359,692
62,78,15,1262,1134
62,79,16,1713,139
62,80,17,708,546
62,81,18,1123,402
62,82,19,1022,875
62,83,20,1433,301
62,84,21,897,723
62,85,22,1307,628
62,86,23,1201,1035
62,87,24,1591,235
62,88,25,802,643
62,89,26,1226,540
62,90,27,1123,957
62,91,28,1540,426
62,92,29,997,872
62,93,30,1436,731
62,94,31,1310,1175
62,95,32,1743,108
62,96,33,677,537
62,97,34,1104,393
62,98,35,982,841
62,99,36,1435,274
62,100,37,852,713
62,101,38,1270,566
62,102,39,1153,1014
62,103,40,1590,193
62,104,41,762,614
62,105,42,1180,519
62,106,43,1081,913
62,107,44,1529,390
62,108,45,973,836
62,109,46,1361,696
62,110,47,1271,1112
62,111,48,1710,143
62,112,49,712,539
62,113,50,1072,426
62,114,51,981,805
62,115,52,1379,336
62,116,53,908,747
62,117,54,1356,668
62,118,55,1220,1112
62,119,56,1667,229
62,120,57,797,666
62,121,58,1188,551
62,122,59,1132,1003
62,123,60,1501,438
62,124,61,1006,873
62,125,62,1396,771
62,126,63,1321,1186
62,127,64,1710,102
63,65,1,1521,523
63,66,2,1392,399
63,67,3,1822,821
63,68,4,1282,274
63,69,5,1715,708
63,70,6,1589,607
63,71,7,2024,1015
63,72,8,1170,186
63,73,9,1524,637
63,74,10,1487,509
63,75,11,1905,951
63,76,12,1379,394
63,77,13,1774,803
63,78,14,1677,692
63,79,15,2128,1134
63,80,16,1123,139
63,81,17,1538,546
63,82,18,1437,402
63,83,19,1848,875
63,84,20,1312,301
63,85,21,1722,723
63,86,22,1616,628
63,87,23,2006,1035
63,88,24,1217,235
63,89,25,1641,643
63,90,26,1538,540
63,91,27,1955,957
63,92,28,1412,426
63,93,29,1851,872
63,94,30,1725,731
63,95,31,2158,1175
63,96,32,1092,108
63,97,33,1519,537
63,98,34,1397,393
63,99,35,1850,841
63,100,36,1267,274
63,101,37,1685,713
63,102,38,1568,566
63,103,39,2005,1014
63,104,40,1177,193
63,105,41,1595,614
63,106,42,1496,519
63,107,43,1944,913
63,108,44,1388,390
63,109,45,1776,836
63,110,46,1686,696
63,111,47,2125,1112
63,112,48,1127,143
63,113,49,1487,539
63,114,50,1396,426
63,115,51,1794,805
63,116,52,1323,336
63,117,53,1771,747
63,118,54,1635,668
63,119,55,2082,1112
63,120,56,1212,229
63,121,57,1603,666
63,122,58,1547,551
63,123,59,1916,1003
63,124,60,1421,438
63,125,61,1811,873
63,126,62,1736,771
63,127,63,2125,1186
64,66,1,308,523
64,67,2,738,399
64,68,3,198,821
64,69,4,631,274
64,70,5,505,708
64,71,6,940,607
64,72,7,86,1015
64,73,8,440,186
64,74,9,403,637
64,75,10,821,509
64,76,11,295,951
64,77,12,690,394
64,78,13,593,803
64,79,14,1044,692
64,80,15,39,1134
64,81,16,454,139
64,82,17,353,546
64,83,18,764,402
64,84,19,228,875
64,85,20,638,301
64,86,21,532,723
64,87,22,922,628
64,88,23,133,1035
64,89,24,557,235
64,90,25,454,643
64,91,26,871,540
64,92,27,328,957
64,93,28,767,426
64,94,29,641,872
64,95,30,1074,731
64,96,31,8,1175
64,97,32,435,108
64,98,33,313,537
64,99,34,766,393
64,100,35,183,841
64,101,36,601,274
64,102,37,484,713
64,103,38,921,566
64,104,39,93,1014
64,105,40,511,193
64,106,41,412,614
64,107,42,860,519
64,108,43,304,913
64,109,44,692,390
64,110,45,602,836
64,111,46,1041,696
64,112,47,43,1112
64,113,48,403,143
64,114,49,312,539
64,115,50,710,426
64,116,51,239,805
64,117,52,687,336
64,118,53,551,747
64,119,54,998,668
64,120,55,128,1112
64,121,56,519,229
64,122,57,463,666
64,123,58,832,551
64,124,59,337,1003
64,125,60,727,438
64,126,61,652,873
64,127,62,1041,771
65,67,1,1173,523
65,68,2,633,399
65,69,3,1066,821
65,70,4,940,274
65,71,5,1375,708
65,72,6,521,607
65,73,7,875,1015
65,74,8,838,186
65,75,9,1256,637
65,76,10,730,509
65,77,11,1125,951
65,78,12,1028,394
65,79,13,1479,803
65,80,14,474,692
65,81,15,889,1134
65,82,16,788,139
65,83,17,1199,546
65,84,18,663,402
65,85,19,1073,875
65,86,20,967,301
65,87,21,1357,723
65,88,22,568,628
65,89,23,992,1035
65,90,24,889,235
65,91,25,1306,643
65,92,26,763,540
65,93,27,1202,957
65,94,28,1076,426
65,95,29,1509,872
65,96,30,443,731
65,97,31,870,1175
65,98,32,748,108
65,99,33,1201,537
65,100,34,618,393
65,101,35,1036,841
65,102,36,919,274
65,103,37,1356,713
65,104,38,528,566
65,105,39,946,1014
65,106,40,847,193
65,107,41,1295,614
65,108,42,739,519
65,109,43,1127,913
65,110,44,1037,390
65,111,45,1476,836
65,112,46,478,696
65,113,47,838,1112
65,114,48,747,143
65,115,49,1145,539
65,116,50,674,426
65,117,51,1122,805
65,118,52,986,336
65,119,53,1433,747
65,120,54,563,668
65,121,55,954,1112
65,122,56,898,229
65,123,57,1267,666
65,124,58,772,551
65,125,59,1162,1003
65,126,60,1087,438
65,127,61,1476,873
66,68,1,504,523
66,69,2,937,399
66,70,3,811,821
66,71,4,1246,274
66,72,5,392,708
66,73,6,746,607
66,74,7,709,1015
66,75,8,1127,186
66,76,9,601,637
66,77,10,996,509
66,78,11,899,951
66,79,12,1350,394
66,80,13,345,803
66,81,14,760,692
66,82,15,659,1134
66,83,16,1070,139
66,84,17,534,546
66,85,18,944,402
66,86,19,838,875
66,87,20,1228,301
66,88,21,439,723
66,89,22,863,628
66,90,23,760,1035
66,91,24,1177,235
66,92,25,634,643
66,93,26,1073,540
66,94,27,947,957
66,95,28,1380,426
66,96,29,314,872
66,97,30,741,731
66,98,31,619,1175
66,99,32,1072,108
66,100,33,489,537
66,101,34,907,393
66,102,35,790,841
66,103,36,1227,274
66,104,37,399,713
66,105,38,817,566
66,106,39,718,1014
66,107,40,1166,193
66,108,41,610,614
66,109,42,998,519
66,110,43,908,913
66,111,44,1347,390
66,112,45,349,836
66,113,46,709,696
66,114,47,618,1112
66,115,48,1016,143
66,116,49,545,539
66,117,50,993,426
66,118,51,857,805
66,119,52,1304,336
66,120,53,434,747
66,121,54,825,668
66,122,55,769,1112
66,123,56,1138,229
66,124,57,643,666
66,125,58,1033,551
66,126,59,958,1003
66,127,60,1347,438
67,69,1,1367,523
67,70,2,1241,399
67,71,3,1676,821
67,72,4,822,274
67,73,5,1176,708
67,74,6,1139,607
67,75,7,1557,1015
67,76,8,1031,186
67,77,9,1426,637
67,78,10,1329,509
67,79,11,1780,951
67,80,12,775,394
67,81,13,1190,803
67,82,14,1089,692
67,83,15,1500,1134
67,84,16,964,139
67,85,17,1374,546
67,86,18,1268,402
67,87,19,1658,875
67,88,20,869,301
67,89,21,1293,723
67,90,22,1190,628
67,91,23,1607,1035
67,92,24,1064,235
67,93,25,1503,643
67,94,26,1377,540
67,95,27,1810,957
67,96,28,744,426
67,97,29,1171,872
67,98,30,1049,731
67,99,31,1502,1175
67,100,32,919,108
67,101,33,1337,537
67,102,34,1220,393
67,103,35,1657,841
67,104,36,829,274
67,105,37,1247,713
67,106,38,1148,566
67,107,39,1596,1014
67,108,40,1040,193
67,109,41,1428,614
67,110,42,1338,519
67,111,43,1777,913
67,112,44,779,390
67,113,45,1139,836
67,114,46,1048,696
67,115,47,1446,1112
67,116,48,975,143
67,117,49,1423,539
67,118,50,1287,426
67,119,51,1734,805
67,120,52,864,336
67,121,53,1255,747
67,122,54,1199,668
67,123,55,1568,1112
67,124,56,1073,229
67,125,57,1463,666
67,126,58,1388,551
67,127,59,1777,1003
68,70,1,701,523
68,71,2,1136,399
68,72,3,282,821
68,73,4,636,274
68,74,5,599,708
68,75,6,1017,607
68,76,7,491,1015
68,77,8,886,186
68,78,9,789,637
68,79,10,1240,509
68,80,11,235,951
68,81,12,650,394
68,82,13,549,803
68,83,14,960,692
68,84,15,424,1134
68,85,16,834,139
68,86,17,728,546
68,87,18,1118,402
68,88,19,329,875
68,89,20,753,301
68,90,21,650,723
68,91,22,1067,628
68,92,23,524,1035
68,93,24,963,235
68,94,25,837,643
68,95,26,1270,540
68,96,27,204,957
68,97,28,631,426
68,98,29,509,872
68,99,30,962,731
68,100,31,379,1175
68,101,32,797,108
68,102,33,680,537
68,103,34,1117,393
68,104,35,289,841
68,105,36,707,274
68,106,37,608,713
68,107,38,1056,566
68,108,39,500,1014
68,109,40,888,193
68,110,41,798,614
68,111,42,1237,519
68,112,43,239,913
68,113,44,599,390
68,114,45,508,836
68,115,46,906,696
68,116,47,435,1112
68,117,48,883,143
68,118,49,747,539
68,119,50,1194,426
68,120,51,324,805
68,121,52,715,336
68,122,53,659,747
68,123,54,1028,668
68,124,55,533,1112
68,125,56,923,229
68,126,57,848,666
68,127,58,1237,551
69,71,1,1569,523
69,72,2,715,399
69,73,3,1069,821
69,74,4,1032,274
69,75,5,1450,708
69,76,6,924,607
69,77,7,1319,1015
69,78,8,1222,186
69,79,9,1673,637
69,80,10,668,509
69,81,11,1083,951
69,82,12,982,394
69,83,13,1393,803
69,84,14,857,692
69,85,15,1267,1134
69,86,16,1161,139
69,87,17,1551,546
69,88,18,762,402
69,89,19,1186,875
69,90,20,1083,301
69,91,21,1500,723
69,92,22,957,628
69,93,23,1396,1035
69,94,24,1270,235
69,95,25,1703,643
69,96,26,637,540
69,97,27,1064,957
69,98,28,942,426
69,99,29,1395,872
69,100,30,812,731
69,101,31,1230,1175
69,102,32,1113,108
69,103,33,1550,537
69,104,34,722,393
69,105,35,1140,841
69,106,36,1041,274
69,107,37,1489,713
69,108,38,933,566
69,109,39,1321,1014
69,110,40,1231,193
69,111,41,1670,614
69,112,42,672,519
69,113,43,1032,913
69,114,44,941,390
69,115,45,1339,836
69,116,46,868,696
69,117,47,1316,1112
69,118,48,1180,143
69,119,49,1627,539
69,120,50,757,426
69,121,51,1148,805
69,122,52,1092,336
69,123,53,1461,747
69,124,54,966,668
69,125,55,1356,1112
69,126,56,1281,229
69,127,57,1670,666
70,72,1,589,523
70,73,2,943,399
70,74,3,906,821
70,75,4,1324,274
70,76,5,798,708
70,77,6,1193,607
70,78,7,1096,1015
70,79,8,1547,186
70,80,9,542,637
70,81,10,957,509
70,82,11,856,951
70,83,12,1267,394
70,84,13,731,803
70,85,14,1141,692
70,86,15,1035,1134
70,87,16,1425,139
70,88,17,636,546
70,89,18,1060,402
70,90,19,957,875
70,91,20,1374,301
70,92,21,831,723
70,93,22,1270,628
70,94,23,1144,1035
70,95,24,1577,235
70,96,25,511,643
70,97,26,938,540
70,98,27,816,957
70,99,28,1269,426
70,100,29,686,872
70,101,30,1104,731
70,102,31,987,1175
70,103,32,1424,108
70,104,33,596,537
70,105,34,1014,393
70,106,35,915,841
70,107,36,1363,274
70,108,37,807,713
70,109,38,1195,566
70,110,39,1105,1014
70,111,40,1544,193
70,112,41,546,614
70,113,42,906,519
70,114,43,815,913
70,115,44,1213,390
70,116,45,742,836
70,117,46,1190,696
70,118,47,1054,1112
70,119,48,1501,143
70,120,49,631,539
70,121,50,1022,426
70,122,51,966,805
70,123,52,1335,336
70,124,53,840,747
70,125,54,1230,668
70,126,55,1155,1112
70,127,56,1544,229
71,73,1,1378,523
71,74,2,1341,399
71,75,3,1759,821
71,76,4,1233,274
71,77,5,1628,708
71,78,6,1531,607
71,79,7,1982,1015
71,80,8,977,186
71,81,9,1392,637
71,82,10,1291,509
71,83,11,1702,951
71,84,12,1166,394
71,85,13,1576,803
71,86,14,1470,692
71,87,15,1860,1134
71,88,16,1071,139
71,89,17,1495,546
71,90,18,1392,402
71,91,19,1809,875
71,92,20,1266,301
71,93,21,1705,723
71,94,22,1579,628
71,95,23,2012,1035
71,96,24,946,235
71,97,25,1373,643
71,98,26,1251,540
71,99,27,1704,957
71,100,28,1121,426
71,101,29,1539,872
71,102,30,1422,731
71,103,31,1859,1175
71,104,32,1031,108
71,105,33,1449,537
71,106,34,1350,393
71,107,35,1798,841
71,108,36,1242,274
71,109,37,1630,713
71,110,38,1540,566
71,111,39,1979,1014
71,112,40,981,193
71,113,41,1341,614
71,114,42,1250,519
71,115,43,1648,913
71,116,44,1177,390
71,117,45,1625,836
71,118,46,1489,696
71,119,47,1936,1112
71,120,48,1066,143
71,121,49,1457,539
71,122,50,1401,426
71,123,51,1770,805
71,124,52,1275,336
71,125,53,1665,747
71,126,54,1590,668
71,127,55,1979,1112
72,74,1,487,523
72,75,2,905,399
72,76,3,379,821
72,77,4,774,274
72,78,5,677,708
72,79,6,1128,607
72,80,7,123,1015
72,81,8,538,186
72,82,9,437,637
72,83,10,848,509
72,84,11,312,951
72,85,12,722,394
72,86,13,616,803
72,87,14,1006,692
72,88,15,217,1134
72,89,16,641,139
72,90,17,538,546
72,91,18,955,402
72,92,19,412,875
72,93,20,851,301
72,94,21,725,723
72,95,22,1158,628
72,96,23,92,1035
72,97,24,519,235
72,98,25,397,643
